date,entity_id,entity_name,region,account_count,positive_account_count,negative_account_count,gross_account_positive_available_usd,gross_account_negative_available_usd,entity_net_estimated_available_usd,within_entity_mixed_sign_flag,entity_net_deficit_flag,evidence_label,decision_boundary
2026-01-09,E015,Aurelius Hong Kong,APAC,3,3,0,474417.8702907516,0.0,474417.8702907516,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-09,E016,Aurelius Global Sourcing,APAC,3,3,0,2745889.09,0.0,2745889.09,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E001,Aurelius Group Holdings,NA,4,4,0,3306114.38,0.0,3306114.38,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E002,Aurelius Home US,NA,5,5,0,8670930.84,0.0,8670930.84,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E003,Aurelius Wellness US,NA,4,4,0,7707788.01,0.0,7707788.01,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E004,Aurelius Canada,NA,3,3,0,2160365.088850541,0.0,2160365.088850541,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E005,Aurelius UK,EMEA,4,4,0,5314349.2092262395,0.0,5314349.2092262395,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E006,Aurelius Germany,EMEA,4,4,0,8665783.458657015,0.0,8665783.458657015,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E007,Aurelius France,EMEA,3,2,1,1331299.6608243333,-1090634.0723839668,240665.58844036644,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E008,Aurelius Netherlands,EMEA,3,3,0,6436445.764631157,0.0,6436445.764631157,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E009,Aurelius Spain,EMEA,3,3,0,3494294.6347695645,0.0,3494294.6347695645,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E010,Aurelius Singapore,APAC,4,3,1,1335115.0074427323,-820151.44,514963.5674427325,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E011,Aurelius Australia,APAC,3,3,0,7688077.66515432,0.0,7688077.66515432,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E012,Aurelius Japan,APAC,3,3,0,593528.5591050368,0.0,593528.5591050368,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E013,Aurelius Korea,APAC,3,3,0,3609.69988858,0.0,3609.69988858,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E014,Aurelius India,APAC,3,3,0,527288.0891111374,0.0,527288.0891111374,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E015,Aurelius Hong Kong,APAC,3,3,0,448777.4531854795,0.0,448777.4531854795,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-10,E016,Aurelius Global Sourcing,APAC,3,3,0,2834034.0,0.0,2834034.0,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E001,Aurelius Group Holdings,NA,4,4,0,3357809.07,0.0,3357809.07,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E002,Aurelius Home US,NA,5,5,0,7372672.4799999995,0.0,7372672.4799999995,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E003,Aurelius Wellness US,NA,4,4,0,8109090.97,0.0,8109090.97,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E004,Aurelius Canada,NA,3,3,0,2352419.9071756797,0.0,2352419.9071756797,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E005,Aurelius UK,EMEA,4,4,0,4471286.297481677,0.0,4471286.297481677,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E006,Aurelius Germany,EMEA,4,4,0,7563792.818071028,0.0,7563792.818071028,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E007,Aurelius France,EMEA,3,2,1,1118588.324333784,-1023893.0742449332,94695.25008885073,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E008,Aurelius Netherlands,EMEA,3,3,0,6160760.441821519,0.0,6160760.441821519,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E009,Aurelius Spain,EMEA,3,3,0,3668151.92159035,0.0,3668151.92159035,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E010,Aurelius Singapore,APAC,4,3,1,1225834.4789761428,-786099.54,439734.93897614273,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E011,Aurelius Australia,APAC,3,3,0,6826822.0174428485,0.0,6826822.0174428485,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E012,Aurelius Japan,APAC,3,3,0,548066.072727415,0.0,548066.072727415,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E013,Aurelius Korea,APAC,3,3,0,3519.1113945660004,0.0,3519.1113945660004,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E014,Aurelius India,APAC,3,3,0,483957.22041970363,0.0,483957.22041970363,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E015,Aurelius Hong Kong,APAC,3,3,0,460133.05097753287,0.0,460133.05097753287,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-11,E016,Aurelius Global Sourcing,APAC,3,3,0,2737918.75,0.0,2737918.75,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E001,Aurelius Group Holdings,NA,4,4,0,3405906.3,0.0,3405906.3,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E002,Aurelius Home US,NA,5,5,0,7549275.63,0.0,7549275.63,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E003,Aurelius Wellness US,NA,4,4,0,7855488.21,0.0,7855488.21,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E004,Aurelius Canada,NA,3,3,0,2338957.403009175,0.0,2338957.403009175,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E005,Aurelius UK,EMEA,4,4,0,4572391.345477664,0.0,4572391.345477664,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E006,Aurelius Germany,EMEA,4,4,0,7965638.7755427845,0.0,7965638.7755427845,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E007,Aurelius France,EMEA,3,2,1,1186038.7680219212,-1197386.7182173324,-11347.950195411104,True,True,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E008,Aurelius Netherlands,EMEA,3,3,0,5106727.688246438,0.0,5106727.688246438,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E009,Aurelius Spain,EMEA,3,3,0,3981488.848179356,0.0,3981488.848179356,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E010,Aurelius Singapore,APAC,4,3,1,1243482.5932471997,-945760.91,297721.68324719975,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E011,Aurelius Australia,APAC,3,3,0,6582530.016109263,0.0,6582530.016109263,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E012,Aurelius Japan,APAC,3,3,0,507156.483532972,0.0,507156.483532972,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E013,Aurelius Korea,APAC,3,3,0,3112.1918219304002,0.0,3112.1918219304002,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E014,Aurelius India,APAC,3,3,0,506651.7332991385,0.0,506651.7332991385,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E015,Aurelius Hong Kong,APAC,3,3,0,429017.34899218497,0.0,429017.34899218497,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-12,E016,Aurelius Global Sourcing,APAC,3,3,0,2981841.91,0.0,2981841.91,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E001,Aurelius Group Holdings,NA,4,4,0,3811262.3200000003,0.0,3811262.3200000003,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E002,Aurelius Home US,NA,5,5,0,6535996.720000001,0.0,6535996.720000001,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E003,Aurelius Wellness US,NA,4,4,0,7145245.76,0.0,7145245.76,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E004,Aurelius Canada,NA,3,3,0,2059438.0746521868,0.0,2059438.0746521868,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E005,Aurelius UK,EMEA,4,4,0,5180208.457109572,0.0,5180208.457109572,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E006,Aurelius Germany,EMEA,4,4,0,8382327.887909891,0.0,8382327.887909891,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E007,Aurelius France,EMEA,3,2,1,1281501.4559280626,-1298225.9627391298,-16724.50681106723,True,True,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E008,Aurelius Netherlands,EMEA,3,3,0,6073775.960642863,0.0,6073775.960642863,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E009,Aurelius Spain,EMEA,3,3,0,4146102.8589126025,0.0,4146102.8589126025,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E010,Aurelius Singapore,APAC,4,3,1,1047476.9051296165,-1029437.21,18039.6951296165,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E011,Aurelius Australia,APAC,3,3,0,6937418.536194784,0.0,6937418.536194784,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E012,Aurelius Japan,APAC,3,3,0,534987.0198533869,0.0,534987.0198533869,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E013,Aurelius Korea,APAC,3,3,0,2900.800331694,0.0,2900.800331694,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E014,Aurelius India,APAC,3,3,0,450631.668789218,0.0,450631.668789218,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E015,Aurelius Hong Kong,APAC,3,3,0,381642.86048858124,0.0,381642.86048858124,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-13,E016,Aurelius Global Sourcing,APAC,3,3,0,2672146.1100000003,0.0,2672146.1100000003,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-14,E001,Aurelius Group Holdings,NA,4,4,0,3981642.09,0.0,3981642.09,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-14,E002,Aurelius Home US,NA,5,5,0,7034763.08,0.0,7034763.08,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-14,E003,Aurelius Wellness US,NA,4,4,0,7229666.29,0.0,7229666.29,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-14,E004,Aurelius Canada,NA,3,3,0,2204642.147060173,0.0,2204642.147060173,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-14,E005,Aurelius UK,EMEA,4,4,0,5011357.935020913,0.0,5011357.935020913,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-14,E006,Aurelius Germany,EMEA,4,4,0,8057068.942157087,0.0,8057068.942157087,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-14,E007,Aurelius France,EMEA,3,2,1,1116752.3315331768,-1358079.707315347,-241327.37578217016,True,True,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-14,E008,Aurelius Netherlands,EMEA,3,3,0,5889561.721326112,0.0,5889561.721326112,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-14,E009,Aurelius Spain,EMEA,3,3,0,3954033.723815214,0.0,3954033.723815214,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-01-14,E010,Aurelius Singapore,APAC,4,3,1,1073936.2360355442,-1043800.89,30135.34603554424,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
